source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Dean Hill for US Senate Tennessee,,2020-04-15 03:22:58,Questions you need to be asking!! DeanHillUSSenateTN2020@gmail.com,,,,,,,,,2537206296496266,/story.php?story_fbid=2537206296496266&id=2061848640698703
"Dean Hill for US Senate Tennessee,Rita Lloyd",,2020-04-16 12:14:02,We. We'd to defeat these people!! Vote Independent Dean Hill US Senate TN 2020!!,2,2,,,,,,,2538317776385118,/story.php?story_fbid=2538317776385118&id=2061848640698703
"Dean Hill for US Senate Tennessee,Nick Reeder",,2020-04-15 05:14:34,Stop the insanity!!Yeppppppppppp,4,4,,,,,,,2537266333156929,/story.php?story_fbid=2537266333156929&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-15 03:15:57,Keep going Americans! We love you Patriots!!,4,3,,,1,,,,2537202513163311,/story.php?story_fbid=2537202513163311&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-10 23:53:24,Reading the Constitutional issues with repugnant lock down laws. Vote Independent Dean Hill US Senate TN 2020!!!,,,,,,,,,2533896596827236,/story.php?story_fbid=2533896596827236&id=2061848640698703
"Dean Hill for US Senate Tennessee,Stoney R. Harmon",,2020-04-14 06:40:46,Vote Independent Dean Hill US Senate TN 2020!!Accurate,5,4,,1,,,,,2536464453237117,/story.php?story_fbid=2536464453237117&id=2061848640698703
"Dean Hill for US Senate Tennessee,Mark Williams",,2020-04-12 19:54:15,Vote Independent Dean Hill US Senate TN 2020!!WE THE PEOPLE,3,3,,,,,,,2535369570013272,/story.php?story_fbid=2535369570013272&id=2061848640698703
"Dean Hill for US Senate Tennessee,Frank Anthony",,2020-04-11 11:16:47,Vote Independent Dean Hill US Senate TN 2020!!!!Nuff said...,1,1,,,,,,,2534246426792253,/story.php?story_fbid=2534246426792253&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-10 09:59:41,Truth!!,5,5,,,,,,,2533448433538719,/story.php?story_fbid=2533448433538719&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-10 00:35:53,I told you! Vote Independent Dean Hill US Senate TN 2020!!,1,1,,,,,,,2533166226900273,/story.php?story_fbid=2533166226900273&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-09 23:39:08,,2,2,,,,,,,2533139710236258,/story.php?story_fbid=2533139710236258&id=2061848640698703
"Dean Hill for US Senate Tennessee,Hondo Trail",,2020-04-10 09:49:06,Vote Independent Dean Hill US Senate TN !!,2,2,,,,,,,2533441620206067,/story.php?story_fbid=2533441620206067&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-08 14:11:30,Why do people think our government is a charity. They make decisions where to send our money so do not think you have been charitable. They are being charitable with your money.,,,,,,,,,2532138430336386,/story.php?story_fbid=2532138430336386&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-06 21:04:40,,,,,,,,,,2530868273796735,/story.php?story_fbid=2530868273796735&id=2061848640698703
,,2020-04-04 22:19:00,,,,,,,,,,178268459810892,/story.php?story_fbid=178268459810892&id=2061848640698703
"Dean Hill for US Senate Tennessee,Richard Daugherty",,2020-04-17 05:34:20,Vote Independent Dean Hill US Senate TN 2020!!,4,3,,1,,,,,2538935319656697,/story.php?story_fbid=2538935319656697&id=2061848640698703
"Dean Hill for US Senate Tennessee,Badmus Saheed GuruOmania,Truth Revolution",,2020-04-09 20:15:03,Vote Independent Dean Hill US Senate TN!!,1,1,,,,,,,2533035650246664,/story.php?story_fbid=2533035650246664&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-15 09:45:50,Truth!! People who hurt children are heinous disgusting animals!! Vote Independent Dean Hill US Senate TN 2020!!,2,2,,,,,,,2537424996474396,/story.php?story_fbid=2537424996474396&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-17 09:08:43,Wake up!! You are being trained.  Vote Independent Dean Hill US Senate TN 2020!!,3,3,,,,,,,2539058492977713,/story.php?story_fbid=2539058492977713&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-10 08:55:06,Stop the nonsense. Vote Independent Dean Hill US Senate TN 2020!!,3,2,1,,,,,,2533404933543069,/story.php?story_fbid=2533404933543069&id=2061848640698703
,,2020-03-26 18:25:08,,,,,,,,,,2979321012132718,/story.php?story_fbid=2979321012132718&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-04 21:50:07,My thoughts on the situation of our Republic and Corona! Dean Hill for US Senate TN!!!,,,,,,,,,2529303390619890,/story.php?story_fbid=2529303390619890&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-04 21:56:15,My thoughts on the situation of our Republic and Corona! Dean Hill for US Senate TN!!!,3,3,,,,,,,2529308970619332,/story.php?story_fbid=2529308970619332&id=2061848640698703
"Dean Hill for US Senate Tennessee,Dean Hill for US Senate Tennessee",,2020-04-13 03:28:49,Reading the Constitutional issues with repugnant lock down laws. Vote Independent Dean Hill US Senate TN 2020!!!,,,,,,,,,2535581883325374,/story.php?story_fbid=2535581883325374&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-04 21:50:51,,1,1,,,,,,,2529305733952989,/story.php?story_fbid=2529305733952989&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-04-10 08:56:59,Vote Independent Dean Hill US Senate TN 2020!!,1,1,,,,,,,2533406133542949,/story.php?story_fbid=2533406133542949&id=2061848640698703
,,2020-03-23 19:22:21,"Salad, tea, and mushrooms outside.",,,,,,,,,2519389504944612,/story.php?story_fbid=2519389504944612&id=2061848640698703
,,2020-03-25 17:48:44,,2,2,,,,,,,851711298608072,/story.php?story_fbid=851711298608072&id=2061848640698703
,,2020-03-23 19:38:26,"Teas, mushrooms, and salad.",,,,,,,,,2519398218277074,/story.php?story_fbid=2519398218277074&id=2061848640698703
,,2020-03-25 18:06:18,Greens and other ideas,1,1,,,,,,,2521024494781113,/story.php?story_fbid=2521024494781113&id=2061848640698703
,,2020-03-22 20:22:31,Things to do at home.,,,,,,,,,1565836893580142,/story.php?story_fbid=1565836893580142&id=2061848640698703
"Dean Hill for US Senate Tennessee,Lisa McLaren",,2020-03-21 05:10:13,Vote Independent Dean Hill US Senate TN 2020!!,,,,,,,,,2517177565165806,/story.php?story_fbid=2517177565165806&id=2061848640698703
,,2020-03-23 22:35:29,,3,3,,,,,,,259220698417189,/story.php?story_fbid=259220698417189&id=2061848640698703
,,2020-03-23 19:01:22,,2,,,2,,,,,249677536075230,/story.php?story_fbid=249677536075230&id=2061848640698703
,,2020-03-23 15:48:24,Some foods to cook cheap.,2,2,,,,,,,3178937242200242,/story.php?story_fbid=3178937242200242&id=2061848640698703
,,2020-03-20 19:25:41,,,,,,,,,,265973924394649,/story.php?story_fbid=265973924394649&id=2061848640698703
Dean Hill for US Senate Tennessee,,2019-12-07 21:04:20,No more. Vote Independent Dean Hill US Senate TN 2020!!,,,,,,,,,2428609544022609,/story.php?story_fbid=2428609544022609&id=2061848640698703
"Dean Hill for US Senate Tennessee,Rusty Green",,2020-04-05 16:06:52,Vote Independent Dean Hill US Senate TN.,6,6,,,,,,,2529940500556179,/story.php?story_fbid=2529940500556179&id=2061848640698703
"Dean Hill for US Senate Tennessee,Joseph Brumbles",,2020-04-11 03:49:09,Truth!!-Thomas Jefferson,2,1,,1,,,,,2534005436816352,/story.php?story_fbid=2534005436816352&id=2061848640698703
"Dean Hill for US Senate Tennessee,Andrew Willis",,2019-12-07 00:24:06,Vote Independent Dean Hill US Senate TN 2020!!,,,,,,,,,2427820534101510,/story.php?story_fbid=2427820534101510&id=2061848640698703
"Dean Hill for US Senate Tennessee,Daniel Moore",,2019-12-02 01:00:53,Vote Independent Dean Hill US Senate 2020!!Duane Hennen Carl Chalker,,,,,,,,,2422970461253184,/story.php?story_fbid=2422970461253184&id=2061848640698703
Dean Hill for US Senate Tennessee,,2020-03-25 19:05:03,Questions on my mind??,1,1,,,,,,,2521055518111344,/story.php?story_fbid=2521055518111344&id=2061848640698703
,,2020-03-23 16:40:34,some cheap ways to cook. Soup and more!!Some foods to cook cheap.,2,2,,,,,,,2519301561620073,/story.php?story_fbid=2519301561620073&id=2061848640698703
,,2020-03-26 18:56:36,Corona update!!,,,,,,,,,2521880954695467,/story.php?story_fbid=2521880954695467&id=2061848640698703
